,id,player,year,stint,team,lg,g,ab,r,h,X2b,X3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
7560,37332,musiast01,1954,1,SLN,NL,153,591,120,195,41,9,35,126.0,1.0,7.0,103,39.0,,4.0,0.0,7.0,20.0
7561,37336,nuxhajo01,1954,1,CIN,NL,36,52,13,9,0,0,3,7.0,0.0,0.0,8,12.0,,0.0,4.0,2.0,2.0
7562,37339,pafkoan01,1954,1,ML1,NL,138,510,61,146,22,4,14,69.0,1.0,2.0,37,36.0,,4.0,12.0,7.0,14.0
7563,37353,podrejo01,1954,1,BRO,NL,38,60,7,17,3,1,0,4.0,0.0,0.0,5,5.0,,0.0,3.0,2.0,2.0
7564,37355,polleho01,1954,1,CHN,NL,20,47,6,13,2,0,0,4.0,0.0,0.0,1,6.0,,0.0,3.0,0.0,2.0
7565,37356,postwa01,1954,1,CIN,NL,130,451,46,115,21,3,18,83.0,2.0,2.0,26,70.0,,3.0,0.0,5.0,10.0
7566,37361,raffeke01,1954,1,CIN,NL,6,2,0,1,0,0,0,1.0,0.0,0.0,0,1.0,,0.0,0.0,0.0,0.0
7567,37363,reesepe01,1954,1,BRO,NL,141,554,98,171,35,8,10,69.0,8.0,5.0,90,62.0,,3.0,8.0,6.0,20.0
7568,37366,ricede01,1954,1,SLN,NL,56,147,13,37,10,1,2,16.0,0.0,1.0,16,21.0,,0.0,2.0,2.0,3.0
7569,37373,roberro01,1954,1,PHI,NL,45,122,11,15,6,1,0,6.0,0.0,0.0,5,34.0,,0.0,4.0,2.0,2.0
7570,37382,sauerha01,1954,1,CHN,NL,142,520,98,150,18,1,41,103.0,2.0,1.0,70,68.0,,6.0,2.0,7.0,8.0
7571,37386,schoere01,1954,1,SLN,NL,148,610,98,192,38,8,5,79.0,4.0,2.0,54,22.0,,1.0,5.0,9.0,17.0
7572,37387,schofdi01,1954,1,SLN,NL,43,7,17,1,0,1,0,1.0,1.0,1.0,0,3.0,,0.0,0.0,0.0,1.0
7573,37388,seminan01,1954,1,CIN,NL,86,247,25,58,9,4,7,30.0,0.0,0.0,48,39.0,,2.0,1.0,1.0,8.0
7574,37392,simmocu01,1954,1,PHI,NL,38,91,11,16,0,0,0,8.0,0.0,0.0,3,20.0,,0.0,6.0,0.0,2.0
7575,37398,snidedu01,1954,1,BRO,NL,149,584,120,199,39,10,40,130.0,6.0,6.0,84,96.0,,4.0,1.0,6.0,12.0
7576,37399,spahnwa01,1954,1,ML1,NL,41,101,4,21,6,0,1,10.0,0.0,0.0,7,17.0,,1.0,3.0,0.0,2.0
7577,37402,stalege01,1954,1,SLN,NL,48,36,3,5,1,0,0,1.0,0.0,0.0,4,8.0,,0.0,7.0,0.0,2.0
7578,37410,thomafr03,1954,1,PIT,NL,153,577,81,172,32,7,23,94.0,3.0,2.0,51,74.0,,10.0,4.0,11.0,10.0
7579,37414,thomsbo01,1954,1,ML1,NL,43,99,7,23,3,0,2,15.0,0.0,0.0,12,29.0,,0.0,2.0,0.0,3.0
7580,37415,torgeea01,1954,1,PHI,NL,135,490,63,133,22,6,5,54.0,7.0,1.0,75,52.0,,0.0,11.0,6.0,13.0
7581,37422,wehmehe01,1954,1,CIN,NL,13,9,0,0,0,0,0,0.0,0.0,0.0,0,3.0,,0.0,1.0,0.0,0.0
7582,37423,wehmehe01,1954,2,PHI,NL,25,50,2,6,0,1,0,2.0,0.0,0.0,2,21.0,,0.0,5.0,0.0,1.0
7583,37427,wilheho01,1954,1,NY1,NL,57,21,0,1,0,0,0,1.0,0.0,0.0,0,8.0,,0.0,1.0,0.0,0.0
7584,37429,willidi02,1954,1,BRO,NL,16,34,5,5,0,0,1,2.0,0.0,0.0,2,7.0,,0.0,0.0,1.0,1.0
7585,37433,worthal01,1954,1,NY1,NL,10,4,0,0,0,0,0,0.0,0.0,0.0,0,2.0,,0.0,0.0,0.0,0.0
7586,37442,abernte02,1955,1,WS1,AL,40,26,1,4,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,4.0,0.0,1.0
7587,37444,adamsbo03,1955,2,CHA,AL,28,21,8,2,0,1,0,3.0,0.0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0
7588,37446,aguirha01,1955,1,CLE,AL,4,4,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
7589,37457,berrayo01,1955,1,NYA,AL,147,541,84,147,20,3,27,108.0,1.0,0.0,60,20.0,6.0,7.0,2.0,5.0,13.0
7590,37467,boonera01,1955,1,DET,AL,135,500,61,142,22,7,20,116.0,1.0,1.0,50,49.0,2.0,1.0,2.0,7.0,16.0
7591,37469,boyercl02,1955,1,KC1,AL,47,79,3,19,1,0,0,6.0,0.0,0.0,3,17.0,0.0,0.0,0.0,0.0,3.0
7592,37473,brownha01,1955,1,BOS,AL,2,1,0,1,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
7593,37474,brownha01,1955,2,BAL,AL,25,16,5,0,0,0,0,0.0,0.0,0.0,2,5.0,0.0,0.0,0.0,0.0,0.0
7594,37475,bunniji01,1955,1,DET,AL,15,15,0,3,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,2.0,0.0,0.0
7595,37477,busbyji01,1955,1,WS1,AL,47,191,23,44,6,2,6,14.0,5.0,0.0,13,22.0,1.0,0.0,4.0,0.0,4.0
7596,37478,busbyji01,1955,2,CHA,AL,99,337,38,82,13,4,1,27.0,7.0,3.0,25,37.0,0.0,0.0,6.0,2.0,6.0
7597,37481,byrneto01,1955,1,NYA,AL,45,78,6,16,1,1,1,6.0,0.0,0.0,8,15.0,0.0,0.0,1.0,2.0,3.0
7598,37486,cavarph01,1955,1,CHA,AL,6,4,1,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
7599,37488,cervbo01,1955,1,NYA,AL,55,85,17,29,4,2,3,22.0,4.0,0.0,7,16.0,0.0,3.0,1.0,0.0,1.0
7600,37494,colavro01,1955,1,CLE,AL,5,9,3,4,2,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
7601,37521,donovdi01,1955,1,CHA,AL,40,76,10,17,0,0,1,5.0,0.0,0.0,9,26.0,0.0,3.0,1.0,0.0,3.0
7602,37524,dropowa01,1955,1,CHA,AL,141,453,55,127,15,2,19,79.0,0.0,1.0,42,71.0,8.0,2.0,3.0,2.0,15.0
7603,37528,eversho01,1955,1,BAL,AL,60,185,21,44,10,1,6,30.0,2.0,1.0,19,28.0,0.0,0.0,5.0,1.0,10.0
7604,37529,eversho01,1955,2,CLE,AL,39,66,10,19,7,1,2,9.0,0.0,1.0,3,12.0,0.0,0.0,0.0,1.0,1.0
7605,37532,fellebo01,1955,1,CLE,AL,25,21,0,1,0,0,0,0.0,0.0,0.0,1,12.0,0.0,0.0,3.0,0.0,0.0
7606,37538,foileha01,1955,1,CLE,AL,62,111,13,29,9,0,1,7.0,0.0,0.0,17,18.0,3.0,0.0,2.0,2.0,4.0
7607,37539,fordwh01,1955,1,NYA,AL,39,86,9,14,0,0,1,7.0,0.0,0.0,11,16.0,0.0,0.0,3.0,0.0,1.0
7608,37540,fornimi01,1955,1,CHA,AL,28,29,6,3,1,0,0,1.0,0.0,0.0,0,5.0,0.0,0.0,2.0,0.0,0.0
7609,37541,foxne01,1955,1,CHA,AL,154,636,100,198,28,7,6,59.0,7.0,9.0,38,15.0,1.0,17.0,14.0,4.0,8.0
7610,37548,garvene01,1955,1,DET,AL,33,76,11,17,1,0,1,13.0,1.0,0.0,9,5.0,0.0,0.0,3.0,3.0,5.0
7611,37553,goodmbi01,1955,1,BOS,AL,149,599,100,176,31,2,0,52.0,5.0,5.0,99,44.0,1.0,3.0,10.0,4.0,13.0
7612,37561,gromest01,1955,1,DET,AL,28,54,10,9,1,0,0,5.0,0.0,0.0,16,12.0,0.0,0.0,4.0,0.0,0.0
7613,37562,grothjo01,1955,1,CHA,AL,32,77,13,26,7,0,2,11.0,1.0,0.0,6,13.0,1.0,0.0,3.0,2.0,2.0
7614,37563,grothjo01,1955,2,WS1,AL,63,183,22,40,4,5,2,17.0,2.0,0.0,18,18.0,0.0,0.0,2.0,2.0,5.0
7615,37570,hattogr01,1955,1,BOS,AL,126,380,48,93,11,4,4,49.0,0.0,1.0,76,28.0,3.0,0.0,4.0,5.0,8.0
7616,37571,heganji01,1955,1,CLE,AL,116,304,30,67,5,2,9,40.0,0.0,1.0,34,33.0,5.0,0.0,7.0,7.0,7.0
7617,37572,henrybi01,1955,1,BOS,AL,17,19,0,2,0,0,0,0.0,0.0,0.0,1,9.0,0.0,0.0,0.0,0.0,0.0
7618,37573,herbera01,1955,1,KC1,AL,24,21,1,4,1,0,0,2.0,0.0,0.0,1,7.0,0.0,0.0,1.0,1.0,1.0
7619,37574,hoeftbi01,1955,1,DET,AL,36,82,9,17,2,0,0,4.0,0.0,0.0,10,25.0,0.0,0.0,4.0,0.0,1.0
7620,37577,howarel01,1955,1,NYA,AL,97,279,33,81,8,7,10,43.0,0.0,0.0,20,36.0,5.0,1.0,1.0,4.0,4.0
7621,37588,joosted01,1955,1,BOS,AL,55,119,15,23,2,0,5,17.0,0.0,0.0,17,21.0,2.0,1.0,1.0,0.0,2.0
7622,37589,kalinal01,1955,1,DET,AL,152,588,121,200,24,8,27,102.0,6.0,8.0,82,57.0,12.0,5.0,0.0,6.0,13.0
7623,37591,kellge01,1955,1,CHA,AL,128,429,44,134,24,1,8,81.0,2.0,2.0,51,36.0,2.0,6.0,13.0,5.0,7.0
7624,37594,kennebo01,1955,1,BAL,AL,26,70,10,10,1,0,0,5.0,0.0,1.0,10,10.0,0.0,0.0,0.0,0.0,3.0
7625,37595,kennebo01,1955,2,CHA,AL,83,214,28,65,10,2,9,43.0,0.0,2.0,16,16.0,0.0,0.0,2.0,0.0,7.0
7626,37598,killeha01,1955,1,WS1,AL,38,80,12,16,1,0,4,7.0,0.0,0.0,9,31.0,0.0,0.0,0.0,0.0,3.0
7627,37609,kuennha01,1955,1,DET,AL,145,620,101,190,38,5,8,62.0,8.0,3.0,40,27.0,3.0,1.0,0.0,5.0,7.0
7628,37612,kuzavbo01,1955,1,BAL,AL,6,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
7629,37613,larsedo01,1955,1,NYA,AL,21,41,4,6,1,0,2,7.0,0.0,0.0,4,13.0,0.0,0.0,0.0,0.0,1.0
7630,37614,laryfr01,1955,1,DET,AL,36,82,4,16,2,0,0,2.0,0.0,0.0,4,29.0,0.0,0.0,5.0,0.0,1.0
7631,37616,lemonbo01,1955,1,CLE,AL,49,78,11,19,0,0,1,9.0,0.0,0.0,13,16.0,0.0,0.0,6.0,2.0,1.0
7632,37624,lollash01,1955,1,CHA,AL,138,426,67,111,13,1,16,61.0,2.0,2.0,68,34.0,12.0,10.0,4.0,2.0,10.0
7633,37631,majesha01,1955,1,CLE,AL,36,48,3,9,2,0,2,6.0,0.0,0.0,8,3.0,0.0,2.0,0.0,1.0,2.0
7634,37632,majesha01,1955,2,BAL,AL,16,41,2,7,1,0,0,2.0,0.0,0.0,2,4.0,1.0,0.0,0.0,0.0,1.0
7635,37635,mantlmi01,1955,1,NYA,AL,147,517,121,158,25,11,37,99.0,8.0,1.0,113,97.0,6.0,3.0,2.0,3.0,4.0
7636,37642,maxwech01,1955,1,BAL,AL,4,4,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
7637,37643,maxwech01,1955,2,DET,AL,55,109,19,29,7,1,7,18.0,0.0,0.0,8,20.0,0.0,2.0,2.0,1.0,2.0
7638,37652,minosmi01,1955,1,CHA,AL,139,517,79,149,26,7,10,70.0,19.0,8.0,76,43.0,3.0,10.0,8.0,4.0,18.0
7639,37658,mossle01,1955,1,BAL,AL,29,56,5,19,1,0,2,6.0,0.0,1.0,7,4.0,1.0,0.0,0.0,0.0,1.0
7640,37659,mossle01,1955,2,CHA,AL,32,59,5,15,2,0,2,7.0,0.0,0.0,6,10.0,1.0,1.0,2.0,0.0,0.0
7641,37663,newhoha01,1955,1,CLE,AL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
7642,37664,niemabo01,1955,1,CHA,AL,99,272,36,77,11,2,11,53.0,1.0,0.0,36,37.0,1.0,2.0,3.0,4.0,9.0
7643,37666,norenir01,1955,1,NYA,AL,132,371,49,94,19,1,8,59.0,5.0,2.0,43,33.0,5.0,3.0,0.0,6.0,6.0
7644,37667,northro01,1955,1,CHA,AL,14,14,1,5,2,0,1,4.0,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0,1.0
7645,37675,pascuca02,1955,1,WS1,AL,43,32,2,7,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,2.0,0.0,0.0
7646,37680,phillda01,1955,1,CLE,AL,43,104,15,31,4,2,2,9.0,0.0,2.0,12,10.0,2.0,0.0,0.0,1.0,5.0
7647,37681,phillda01,1955,2,BAL,AL,83,311,50,93,13,3,6,41.0,1.0,2.0,34,38.0,2.0,0.0,2.0,1.0,9.0
7648,37683,piercbi02,1955,1,CHA,AL,34,70,5,12,2,0,0,7.0,1.0,0.0,3,10.0,0.0,0.0,8.0,0.0,0.0
7649,37684,piersji01,1955,1,BOS,AL,149,515,68,146,25,5,13,62.0,6.0,1.0,67,52.0,7.0,2.0,9.0,6.0,16.0
7650,37689,portebo01,1955,1,WS1,AL,30,63,3,12,3,1,0,7.0,0.0,0.0,0,15.0,0.0,0.0,5.0,2.0,3.0
7651,37693,powervi01,1955,1,KC1,AL,147,596,91,190,34,10,19,76.0,0.0,2.0,35,27.0,6.0,0.0,3.0,5.0,12.0
7652,37695,ramospe01,1955,1,WS1,AL,59,38,6,3,0,0,0,0.0,0.0,1.0,2,18.0,0.0,0.0,0.0,0.0,0.0
7653,37703,robinbr01,1955,1,BAL,AL,6,22,0,2,0,0,0,1.0,0.0,0.0,0,10.0,0.0,0.0,0.0,0.0,0.0
7654,37704,robined01,1955,1,NYA,AL,88,173,25,36,1,0,16,42.0,0.0,0.0,36,26.0,7.0,5.0,0.0,1.0,7.0
7655,37716,schmijo01,1955,1,WS1,AL,32,54,5,10,3,0,0,5.0,0.0,0.0,1,7.0,0.0,0.0,3.0,0.0,1.0
7656,37723,shantbo01,1955,1,KC1,AL,26,41,5,6,0,0,0,0.0,0.0,0.0,1,5.0,0.0,0.0,2.0,0.0,0.0
7657,37725,sievero01,1955,1,WS1,AL,144,509,74,138,20,8,25,106.0,1.0,2.0,73,66.0,3.0,4.0,0.0,5.0,17.0
7658,37729,skowrbi01,1955,1,NYA,AL,108,288,46,92,17,3,12,61.0,1.0,1.0,21,32.0,4.0,3.0,0.0,2.0,11.0
7659,37730,slaugen01,1955,1,NYA,AL,10,9,1,1,0,0,0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
7660,37731,slaugen01,1955,2,KC1,AL,108,267,49,86,12,4,5,34.0,2.0,3.0,40,17.0,4.0,2.0,1.0,5.0,8.0
7661,37740,stalege01,1955,2,NYA,AL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
7662,37742,stephve01,1955,1,BAL,AL,3,6,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0
7663,37743,stephve01,1955,2,CHA,AL,22,56,10,14,3,0,3,7.0,0.0,0.0,7,11.0,0.0,0.0,1.0,1.0,1.0
7664,37746,stobbch01,1955,1,WS1,AL,41,35,3,6,1,0,0,1.0,0.0,0.0,8,7.0,0.0,0.0,1.0,0.0,0.0
7665,37750,sturdto01,1955,1,NYA,AL,33,12,1,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0
7666,37758,torgeea01,1955,2,DET,AL,89,300,58,85,10,1,9,50.0,9.0,0.0,61,29.0,2.0,0.0,1.0,7.0,6.0
7667,37762,truckvi01,1955,1,CHA,AL,32,64,2,8,1,0,0,6.0,0.0,0.0,0,12.0,0.0,0.0,7.0,1.0,1.0
7668,37767,valoel01,1955,1,KC1,AL,112,283,50,103,17,4,3,37.0,5.0,3.0,52,18.0,2.0,0.0,1.0,2.0,5.0
7669,37769,vernomi01,1955,1,WS1,AL,150,538,74,162,23,8,14,85.0,0.0,4.0,74,50.0,9.0,3.0,4.0,8.0,17.0
7670,37771,wertzvi01,1955,1,CLE,AL,74,257,30,65,11,2,14,55.0,1.0,1.0,32,33.0,3.0,1.0,0.0,5.0,6.0
7671,37778,wightbi01,1955,1,CLE,AL,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
7672,37779,wightbi01,1955,2,BAL,AL,19,36,1,3,1,0,0,2.0,0.0,0.0,1,16.0,0.0,0.0,5.0,0.0,0.0
7673,37780,willite01,1955,1,BOS,AL,98,320,77,114,21,3,28,83.0,2.0,0.0,91,24.0,17.0,2.0,0.0,4.0,8.0
7674,37784,woodlge01,1955,1,BAL,AL,47,145,22,32,6,2,3,18.0,1.0,1.0,24,18.0,4.0,1.0,0.0,3.0,2.0
7675,37785,woodlge01,1955,2,CLE,AL,79,259,33,72,15,1,5,35.0,2.0,4.0,36,15.0,2.0,3.0,1.0,4.0,8.0
7676,37787,wynnea01,1955,1,CLE,AL,34,84,8,15,3,0,1,7.0,0.0,0.0,6,17.0,0.0,0.0,2.0,0.0,2.0
7677,37788,yosted01,1955,1,WS1,AL,122,375,64,91,17,5,7,48.0,4.0,3.0,95,54.0,0.0,11.0,6.0,3.0,7.0
7678,37795,aaronha01,1955,1,ML1,NL,153,602,105,189,37,9,27,106.0,3.0,1.0,49,61.0,5.0,3.0,7.0,4.0,20.0
7679,37796,adamsbo03,1955,1,CIN,NL,64,150,23,41,11,2,2,20.0,2.0,0.0,20,21.0,1.0,3.0,2.0,1.0,3.0
7680,37797,adcocjo01,1955,1,ML1,NL,84,288,40,76,14,0,15,45.0,0.0,2.0,31,44.0,3.0,2.0,2.0,1.0,13.0
7681,37805,ashburi01,1955,1,PHI,NL,140,533,91,180,32,9,3,42.0,12.0,10.0,105,36.0,5.0,3.0,2.0,1.0,3.0
7682,37808,baileed01,1955,1,CIN,NL,21,39,3,8,1,1,1,4.0,0.0,0.0,4,10.0,0.0,3.0,0.0,0.0,2.0
7683,37809,bakerfl01,1955,1,PHI,NL,5,8,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,2.0
7684,37811,bankser01,1955,1,CHN,NL,154,596,98,176,29,9,44,117.0,9.0,3.0,45,72.0,6.0,2.0,0.0,3.0,16.0
7685,37815,bellgu01,1955,1,CIN,NL,154,610,88,188,30,6,27,104.0,4.0,4.0,54,57.0,2.0,0.0,2.0,6.0,6.0
7686,37819,blasido01,1955,1,SLN,NL,5,16,4,6,1,0,0,0.0,1.0,1.0,6,0.0,1.0,0.0,1.0,0.0,0.0
7687,37826,boyerke01,1955,1,SLN,NL,147,530,78,140,27,2,18,62.0,22.0,17.0,37,67.0,5.0,1.0,1.0,5.0,6.0
7688,37830,buhlbo01,1955,1,ML1,NL,38,57,2,6,0,0,0,0.0,0.0,0.0,3,24.0,0.0,0.0,7.0,0.0,2.0
7689,37832,burdele01,1955,1,ML1,NL,45,86,10,20,5,0,0,7.0,0.0,0.0,3,20.0,0.0,0.0,3.0,0.0,0.0
7690,37833,burgesm01,1955,1,PHI,NL,7,21,4,4,2,0,1,1.0,0.0,0.0,3,1.0,1.0,0.0,0.0,0.0,3.0
7691,37834,burgesm01,1955,2,CIN,NL,116,421,67,129,15,3,20,77.0,1.0,1.0,47,35.0,4.0,1.0,2.0,6.0,11.0
7692,37841,clemero01,1955,1,PIT,NL,124,474,48,121,23,11,5,47.0,2.0,5.0,18,60.0,3.0,2.0,4.0,3.0,14.0
7693,37849,coopewa01,1955,1,CHN,NL,54,111,11,31,8,1,7,15.0,0.0,0.0,6,19.0,1.0,1.0,1.0,0.0,3.0
7694,37852,crandde01,1955,1,ML1,NL,133,440,61,104,15,2,26,62.0,2.0,1.0,40,56.0,11.0,2.0,6.0,6.0,12.0
7695,37855,darkal01,1955,1,NY1,NL,115,475,77,134,20,3,9,45.0,2.0,1.0,22,32.0,2.0,5.0,4.0,2.0,5.0
7696,37857,dicksmu01,1955,1,PHI,NL,36,82,6,18,2,0,1,3.0,0.0,0.0,0,9.0,0.0,0.0,3.0,0.0,3.0
7697,37863,ennisde01,1955,1,PHI,NL,146,564,82,167,24,7,29,120.0,4.0,2.0,46,46.0,8.0,2.0,2.0,9.0,14.0
7698,37865,facero01,1955,1,PIT,NL,43,26,1,3,1,0,0,1.0,0.0,0.0,1,4.0,0.0,0.0,3.0,0.0,0.0
7699,37874,freesge02,1955,1,PIT,NL,134,455,69,115,21,8,14,44.0,5.0,1.0,34,57.0,4.0,4.0,16.0,1.0,10.0
7700,37875,frienbo01,1955,1,PIT,NL,44,61,3,10,1,0,0,4.0,0.0,0.0,3,15.0,0.0,0.0,6.0,0.0,0.0
7701,37877,furilca01,1955,1,BRO,NL,140,523,83,164,24,3,26,95.0,4.0,5.0,43,43.0,5.0,7.0,1.0,4.0,15.0
7702,37894,groatdi01,1955,1,PIT,NL,151,521,45,139,28,2,4,51.0,0.0,2.0,38,26.0,11.0,1.0,11.0,1.0,20.0
7703,37898,haddiha01,1955,1,SLN,NL,37,73,10,12,2,2,1,7.0,0.0,0.0,4,15.0,0.0,0.0,1.0,0.0,3.0
7704,37899,halldi01,1955,1,PIT,NL,21,40,3,7,1,0,1,3.0,0.0,0.0,6,5.0,0.0,0.0,1.0,0.0,3.0
7705,37900,hamnegr01,1955,1,PHI,NL,104,405,57,104,12,4,5,43.0,0.0,1.0,41,30.0,1.0,1.0,2.0,5.0,10.0
7706,37909,hodgegi01,1955,1,BRO,NL,150,546,75,158,24,5,27,102.0,2.0,1.0,80,91.0,3.0,3.0,3.0,10.0,16.0
7707,37916,jacksla01,1955,1,SLN,NL,37,57,1,3,0,0,0,0.0,0.0,0.0,2,17.0,0.0,1.0,1.0,0.0,1.0
7708,37925,joneswi01,1955,1,PHI,NL,146,516,65,133,20,3,16,81.0,6.0,2.0,77,51.0,5.0,3.0,6.0,9.0,13.0
7709,37933,klinero01,1955,1,PIT,NL,37,38,1,5,0,0,0,0.0,0.0,0.0,1,21.0,0.0,0.0,1.0,0.0,0.0
7710,37934,klippjo01,1955,1,CIN,NL,39,31,3,2,1,0,0,1.0,0.0,0.0,3,15.0,0.0,1.0,4.0,0.0,1.0
7711,37935,kluszte01,1955,1,CIN,NL,153,612,116,192,25,0,47,113.0,1.0,1.0,66,40.0,25.0,4.0,0.0,4.0,10.0
7712,37939,kuzavbo01,1955,2,PHI,NL,17,7,1,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
7713,37940,labincl01,1955,1,BRO,NL,60,31,4,3,0,0,3,5.0,0.0,0.0,3,18.0,0.0,0.0,3.0,0.0,0.0
7714,37941,landrho01,1955,1,CIN,NL,43,87,9,22,3,0,4,7.0,0.0,1.0,10,14.0,1.0,0.0,1.0,0.0,2.0
7715,37947,lawve01,1955,1,PIT,NL,44,63,8,16,3,0,1,8.0,1.0,0.0,4,16.0,0.0,0.0,2.0,0.0,0.0
7716,37950,lockmwh01,1955,1,NY1,NL,147,576,76,157,19,0,15,49.0,3.0,3.0,39,34.0,2.0,3.0,6.0,3.0,7.0
7717,37956,lowrepe01,1955,1,PHI,NL,54,106,9,20,4,0,0,8.0,2.0,0.0,7,10.0,0.0,0.0,0.0,1.0,8.0
7718,37961,matheed01,1955,1,ML1,NL,141,499,108,144,23,5,41,101.0,3.0,4.0,109,98.0,20.0,1.0,1.0,6.0,5.0
7719,37962,mayswi01,1955,1,NY1,NL,152,580,123,185,18,13,51,127.0,24.0,4.0,79,60.0,13.0,4.0,0.0,7.0,12.0
7720,37964,mcculcl01,1955,1,CHN,NL,44,81,7,16,0,0,0,10.0,0.0,0.0,8,15.0,3.0,1.0,2.0,2.0,1.0
7721,37965,mcdanli01,1955,1,SLN,NL,4,5,0,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
7722,37966,mcmilro01,1955,1,CIN,NL,151,470,50,126,21,2,1,37.0,4.0,4.0,66,33.0,7.0,7.0,10.0,3.0,11.0
7723,37973,miksied01,1955,1,CHN,NL,131,481,52,113,14,2,9,41.0,3.0,6.0,32,55.0,3.0,0.0,10.0,1.0,11.0
7724,37986,musiast01,1955,1,SLN,NL,154,562,97,179,30,5,33,108.0,5.0,4.0,80,39.0,19.0,8.0,2.0,4.0,12.0
7725,37991,nuxhajo01,1955,1,CIN,NL,53,86,10,17,4,0,3,14.0,0.0,0.0,8,24.0,0.0,1.0,4.0,2.0,0.0
7726,37996,pafkoan01,1955,1,ML1,NL,86,252,29,67,3,5,5,34.0,1.0,2.0,7,23.0,1.0,4.0,1.0,3.0,8.0
7727,38006,podrejo01,1955,1,BRO,NL,32,60,9,11,2,0,0,5.0,0.0,1.0,4,5.0,0.0,0.0,4.0,0.0,1.0
7728,38008,polleho01,1955,1,CHN,NL,24,15,0,6,2,0,0,0.0,0.0,0.0,2,5.0,0.0,0.0,1.0,0.0,0.0
7729,38009,postwa01,1955,1,CIN,NL,154,601,116,186,33,3,40,109.0,7.0,4.0,60,102.0,5.0,2.0,2.0,3.0,15.0
7730,38014,reesepe01,1955,1,BRO,NL,145,553,99,156,29,4,10,61.0,8.0,7.0,78,60.0,1.0,3.0,13.0,5.0,22.0
7731,38017,ricede01,1955,1,SLN,NL,20,59,6,12,3,0,1,7.0,0.0,0.0,7,6.0,0.0,0.0,1.0,1.0,2.0
7732,38018,ricede01,1955,2,ML1,NL,27,71,5,14,0,1,2,7.0,0.0,0.0,6,12.0,2.0,0.0,1.0,0.0,1.0
7733,38022,roberro01,1955,1,PHI,NL,51,107,12,27,9,4,2,13.0,0.0,0.0,18,18.0,0.0,0.0,5.0,0.0,2.0
7734,38031,sauerha01,1955,1,CHN,NL,79,261,29,55,8,1,12,28.0,0.0,0.0,26,47.0,0.0,2.0,0.0,1.0,8.0
7735,38034,schoere01,1955,1,SLN,NL,145,553,68,148,21,3,11,51.0,7.0,7.0,54,28.0,5.0,4.0,0.0,4.0,9.0
7736,38035,schofdi01,1955,1,SLN,NL,12,4,3,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
7737,38037,seminan01,1955,1,CIN,NL,6,15,1,2,0,0,1,1.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
7738,38038,seminan01,1955,2,PHI,NL,93,289,32,71,12,1,11,34.0,1.0,2.0,32,59.0,2.0,6.0,3.0,0.0,8.0
7739,38042,simmocu01,1955,1,PHI,NL,27,46,5,8,1,1,0,2.0,0.0,0.0,1,10.0,0.0,0.0,1.0,0.0,1.0
7740,38048,snidedu01,1955,1,BRO,NL,148,538,126,166,34,6,42,136.0,9.0,7.0,104,87.0,19.0,1.0,4.0,6.0,9.0
7741,38049,spahnwa01,1955,1,ML1,NL,40,81,7,17,1,1,4,14.0,0.0,0.0,4,20.0,0.0,0.0,3.0,0.0,1.0
7742,38054,stalege01,1955,1,CIN,NL,30,36,2,2,0,0,0,3.0,0.0,0.0,2,11.0,0.0,0.0,4.0,0.0,1.0
7743,38067,thomafr03,1955,1,PIT,NL,142,510,72,125,16,2,25,72.0,2.0,0.0,60,76.0,10.0,2.0,3.0,6.0,13.0
7744,38069,thomsbo01,1955,1,ML1,NL,101,343,40,88,12,3,12,56.0,2.0,1.0,34,52.0,4.0,0.0,1.0,5.0,10.0
